Electrical Equipment Schedule 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADSK MS Comments,Apparent Power Phase A,Apparent Power Phase B,Apparent Power Phase C,Appliance - Dwelling Unit Connected Apparent Power,Appliance - Dwelling Unit Connected Current,Appliance - Dwelling Unit Demand Apparent Power,Appliance - Dwelling Unit Demand Factor,Appliance - Dwelling Unit Estimated Demand Current,Assembly Code,Assembly Description,Assembly Name,Branch Circuit Apparent Power Phase A,Branch Circuit Apparent Power Phase B,Branch Circuit Apparent Power Phase C,Branch Circuit Current Phase A,Branch Circuit Current Phase B,Branch Circuit Current Phase C,Bussing,Circuit Number,Classification Number,Classification Title,Comments,Cooling Connected Apparent Power,Cooling Connected Current,Cooling Demand Apparent Power,Cooling Demand Factor,Cooling Estimated Demand Current,Cost,Count,Current Phase A,Current Phase B,Current Phase C,Default Connected Apparent Power,Default Connected Current,Default Demand Apparent Power,Default Demand Factor,Default Estimated Demand Current,Description,Distribution System,Electric Clothes Dryer Connected Apparent Power,Electric Clothes Dryer Connected Current,Electric Clothes Dryer Demand Apparent Power,Electric Clothes Dryer Demand Factor,Electric Clothes Dryer Estimated Demand Current,Electric Range - 3.5 kW to 8.75 kW Connected Apparent Power,Electric Range - 3.5 kW to 8.75 kW Connected Current,Electric Range - 3.5 kW to 8.75 kW Demand Apparent Power,Electric Range - 3.5 kW to 8.75 kW Demand Factor,Electric Range - 3.5 kW to 8.75 kW Estimated Demand Current,Electric Range - Less than 3.5 kW Connected Apparent Power,Electric Range - Less than 3.5 kW Connected Current,Electric Range - Less than 3.5 kW Demand Apparent Power,Electric Range - Less than 3.5 kW Demand Factor,Electric Range - Less than 3.5 kW Estimated Demand Current,Electrical Data,Elevation from Level,Elevator Connected Apparent Power,Elevator Connected Current,Elevator Demand Apparent Power,Elevator Demand Factor,Elevator Estimated Demand Current,Enclosure,Enlarged Views Only,Equipment Connected Apparent Power,Equipment Connected Current,Equipment Demand Apparent Power,Equipment Demand Factor,Equipment Estimated Demand Current,Excavation Volume on Toposolid,Exchange Entity ID,Exchange ID,Existing Load - 30 Day Metered Connected Apparent Power,Existing Load - 30 Day Metered Connected Current,Existing Load - 30 Day Metered Demand Apparent Power,Existing Load - 30 Day Metered Demand Factor,Existing Load - 30 Day Metered Estimated Demand Current,Existing Load - Lighting Connected Apparent Power,Existing Load - Lighting Connected Current,Existing Load - Lighting Demand Apparent Power,Existing Load - Lighting Demand Factor,Existing Load - Lighting Estimated Demand Current,Existing Load Connected Apparent Power,Existing Load Connected Current,Existing Load Demand Apparent Power,Existing Load Demand Factor,Existing Load Estimated Demand Current,Export to IFC,Export to IFC As,Export Type to IFC,Export Type to IFC As,Family,Family and Type,Farm Load Connected Apparent Power,Farm Load Connected Current,Farm Load Demand Apparent Power,Farm Load Demand Factor,Farm Load Estimated Demand Current,Feed,Feed Through Lugs,Feed Through Lugs Apparent Power Phase A,Feed Through Lugs Apparent Power Phase B,Feed Through Lugs Apparent Power Phase C,Feed Through Lugs Current Phase A,Feed Through Lugs Current Phase B,Feed Through Lugs Current Phase C,Ground Bus,Heating Connected Apparent Power,Heating Connected Current,Heating Demand Apparent Power,Heating Demand Factor,Heating Estimated Demand Current,HVAC Connected Apparent Power,HVAC Connected Current,HVAC Demand Apparent Power,HVAC Demand Factor,HVAC Estimated Demand Current,IFC Predefined Type,IfcGUID,Image,Keynote,Kitchen Equipment - Non-Dwelling Unit Connected Apparent Power,Kitchen Equipment - Non-Dwelling Unit Connected Current,Kitchen Equipment - Non-Dwelling Unit Demand Apparent Power,Kitchen Equipment - Non-Dwelling Unit Demand Factor,Kitchen Equipment - Non-Dwelling Unit Estimated Demand Current,Level,Lighting - Dwelling Unit Connected Apparent Power,Lighting - Dwelling Unit Connected Current,Lighting - Dwelling Unit Demand Apparent Power,Lighting - Dwelling Unit Demand Factor,Lighting - Dwelling Unit Estimated Demand Current,Lighting - Exterior Connected Apparent Power,Lighting - Exterior Connected Current,Lighting - Exterior Demand Apparent Power,Lighting - Exterior Demand Factor,Lighting - Exterior Estimated Demand Current,Lighting - General Connected Apparent Power,Lighting - General Connected Current,Lighting - General Demand Apparent Power,Lighting - General Demand Factor,Lighting - General Estimated Demand Current,Lighting - Hospital Connected Apparent Power,Lighting - Hospital Connected Current,Lighting - Hospital Demand Apparent Power,Lighting - Hospital Demand Factor,Lighting - Hospital Estimated Demand Current,Lighting - Hotel Connected Apparent Power,Lighting - Hotel Connected Current,Lighting - Hotel Demand Apparent Power,Lighting - Hotel Demand Factor,Lighting - Hotel Estimated Demand Current,Lighting - Warehouse Connected Apparent Power,Lighting - Warehouse Connected Current,Lighting - Warehouse Demand Apparent Power,Lighting - Warehouse Demand Factor,Lighting - Warehouse Estimated Demand Current,Lighting Connected Apparent Power,Lighting Connected Current,Lighting Demand Apparent Power,Lighting Demand Factor,Lighting Estimated Demand Current,Location,Mains,Mains Type,Manufacturer,Mark,Max Number of Circuits,Max Number of Single Pole Breakers,Maximum Amount of Circuits,MCB Rating,Model,Modifications,Motor Connected Apparent Power,Motor Connected Current,Motor Demand Apparent Power,Motor Demand Factor,Motor Estimated Demand Current,Mounting,Neutral Bus,Neutral Rating,Number of Phases,Number of Wires,Other Connected Apparent Power,Other Connected Current,Other Demand Apparent Power,Other Demand Factor,Other Estimated Demand Current,Panel Name,Part Type,Phase Created,Phase Demolished,Power - General Connected Apparent Power,Power - General Connected Current,Power - General Demand Apparent Power,Power - General Demand Factor,Power - General Estimated Demand Current,Power Connected Apparent Power,Power Connected Current,Power Demand Apparent Power,Power Demand Factor,Power Estimated Demand Current,Receptacle Connected Apparent Power,Receptacle Connected Current,Receptacle Demand Apparent Power,Receptacle Demand Factor,Receptacle Estimated Demand Current,Schedule Footer Notes,Schedule Header Notes,Secondary Distribution System,Short Circuit Rating Comments,Solar - PV Panel Connected Apparent Power,Solar - PV Panel Connected Current,Solar - PV Panel Demand Apparent Power,Solar - PV Panel Demand Factor,Solar - PV Panel Estimated Demand Current,Spare Connected Apparent Power,Spare Connected Current,Spare Demand Apparent Power,Spare Demand Factor,Spare Estimated Demand Current,SubFeed Lugs,Supply From,Total Connected Apparent Power,Total Connected Current,Total Demand Apparent Power,Total Demand Factor,Total Estimated Demand Current,Transformer Connected Apparent Power,Transformer Connected Current,Transformer Demand Apparent Power,Transformer Demand Factor,Transformer Estimated Demand Current,Type,Type Comments,Type IFC Predefined Type,Type IfcGUID,Type Image,Type Mark,URL,Voltage Comments,Wattage Comments,X-Ray Connected Apparent Power,X-Ray Connected Current,X-Ray Demand Apparent Power,X-Ray Demand Factor,X-Ray Estimated Demand Current
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,0 A,0 A,0 A,,,23.80.30.11.17,,,,,,,,,1,0 A,0 A,0 A,,,,,,,12VDC PV,,,,,,,,,,,,,,,,12 V/2-0 VA,3' - 5",,,,,,Type 1,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,PV Panelboard 12V MCB - Surface,PV Panelboard 12V MCB - Surface: 100 A,,,,,,,,0 VA,0 VA,0 VA,0 A,0 A,0 A,,,,,,,,,,,,,2chmxDx$L86gdODoJ1JRll,,,,,,,,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Roof R100,100 A,,,41,,30,,100 A,,,,,,,,Surface,,,1,3,,,,,,PV3,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,0 VA,0 A,0 VA,Not Computed,0 A,,,,,,,,0 VA,0 A,0 VA,100.00%,0 A,,,,,,100 A,PV Panelboard,,2chmxDx$L86gdODoJ1JRhU,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,23.80.50.11.14,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,240 V/3-0 VA,4' - 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Disconnect Switches,Disconnect Switches: 240V - Fusible 100A,,,,,,,,,,,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1JRia,,,,,,,,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Roof R100,,,,42,,,,,,,,,,,,,,,,,,,,,,,Equipment Switch,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240V - Fusible 100A,,,2chmxDx$L86gdODoJ1JRRu,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,2,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,-4' - 3 11/32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1JaCf,,,,,,,,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,2,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,-16' - 11 25/32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1JaC_,,,,,,,,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,2,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,-29' - 6 15/32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1JaD8,,,,,,,,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,2,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,-42' - 2 1/2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1JaDW,,,,,,,,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pocket Park 104,,,,46,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,-12' - 5 13/16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1JaDm,,,,,,,,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,4,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,-42' - 2 5/8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja2G,,,,,,,,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pocket Park 104,,,,48,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,5,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,33' - 8 13/16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja2a,,,,,,,,Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pocket Park 104,,,,49,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,5,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,39' - 11 21/32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja2r,,,,,,,,Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,3,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,39' - 10 5/16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja3K,,,,,,,,Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,3,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,-42' - 3 7/16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja3O,,,,,,,,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pocket Park 104,,,,52,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,3,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,-29' - 6 1/32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja3t,,,,,,,,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,4,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,-29' - 5 13/32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja0l,,,,,,,,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,5,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,46' - 4 3/32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja0p,,,,,,,,Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,5,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,52' - 7 7/16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja1B,,,,,,,,Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,3,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,52' - 7 9/32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja1b,,,,,,,,Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,3,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,-16' - 10 1/4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja1g,,,,,,,,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,4,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,-16' - 10 19/32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja1_,,,,,,,,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,5,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,59' - 0 21/32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja62,,,,,,,,Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,5,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,65' - 2 13/16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja6P,,,,,,,,Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
,0 VA,0 VA,0 VA,,,,,,,,,0 VA,0 VA,0 VA,,,,,3,23.80.30.11.17,,,,,,,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,12 V/1-0 VA,65' - 2 21/32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By Type,,Default,,Electrical Equipment - Unbalanced Power Connector,Electrical Equipment - Unbalanced Power Connector: 12 V,,,,,,,,0 VA,0 VA,0 VA,,,,,,,,,,,,,,,,2chmxDx$L86gdODoJ1Ja6k,,,,,,,,Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,1 A,,,,,,,,,,,Not Computed,Not Computed,,,,,,,Panelboard,New Construction,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV1,0 VA,Not Computed,0 VA,100.00%,Not Computed,,,,,,12 V,PV Panel Connection,,1QV96iCXbDtwK1tCLueErX,,,,,,,,,,
