Structural Foundation Schedule 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,Assembly Code,Assembly Description,Assembly Name,Classification Number,Classification Title,Comments,Cost,Count,Description,Elevation at Bottom,Elevation at Bottom Core,Elevation at Bottom Survey,Elevation at Top,Elevation at Top Core,Elevation at Top Survey,Estimated Reinforcement Volume,Excavation Volume on Toposolid,Exchange Entity ID,Exchange ID,Export to IFC,Export to IFC As,Export Type to IFC,Export Type to IFC As,Family,Family and Type,Foundation Thickness,Heel Length,Height Offset From Level,IFC Predefined Type,IfcGUID,Image,Keynote,Length,Level,Manufacturer,Mark,Model,Perimeter,Phase Created,Phase Demolished,Rebar Cover,Rebar Cover - Bottom Face,Rebar Cover - Other Faces,Rebar Cover - Top Face,Structural Material,Structural Usage,Toe Length,Type,Type Comments,Type IFC Predefined Type,Type IfcGUID,Type Image,Type Mark,URL,Volume,Width
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-43'-9",,736'-9",-18'-9",,761'-9",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,3",,2MLqRu3Wn7NfqXawhVfEjc,,,2'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,76.02 CF,2'-0"
18 SF,A1010100,Footings & Pile Caps,,,,,,1,Cap,-19'-6",,761'-0",-17'-6",,763'-0",,,,,By Type,,Default,,SFD_Pile_Cap_Rectangle,SFD_Pile_Cap_Rectangle: 36x36x24 Pile_24,2'-0",,-7",,2MLqRu3Wn7NfqXawhVfEjd,,,3'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Concrete, Cast-in-Place gray,,,36x36x24 Pile_24,See Catalog,,2MLqRu3Wn7NfqXawhVfE$r,,,,18.00 CF,3'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-43'-9",,736'-9",-18'-9",,761'-9",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,3",,2MLqRu3Wn7NfqXawhVfEja,,,2'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,76.02 CF,2'-0"
18 SF,A1010100,Footings & Pile Caps,,,,,,1,Cap,-19'-6",,761'-0",-17'-6",,763'-0",,,,,By Type,,Default,,SFD_Pile_Cap_Rectangle,SFD_Pile_Cap_Rectangle: 36x36x24 Pile_24,2'-0",,-7",,2MLqRu3Wn7NfqXawhVfEjb,,,3'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Concrete, Cast-in-Place gray,,,36x36x24 Pile_24,See Catalog,,2MLqRu3Wn7NfqXawhVfE$r,,,,18.00 CF,3'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-43'-9",,736'-9",-18'-9",,761'-9",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,3",,2MLqRu3Wn7NfqXawhVfEjQ,,,2'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,76.02 CF,2'-0"
18 SF,A1010100,Footings & Pile Caps,,,,,,1,Cap,-19'-6",,761'-0",-17'-6",,763'-0",,,,,By Type,,Default,,SFD_Pile_Cap_Rectangle,SFD_Pile_Cap_Rectangle: 36x36x24 Pile_24,2'-0",,-7",,2MLqRu3Wn7NfqXawhVfEjR,,,3'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Concrete, Cast-in-Place gray,,,36x36x24 Pile_24,See Catalog,,2MLqRu3Wn7NfqXawhVfE$r,,,,18.00 CF,3'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-43'-9",,736'-9",-18'-9",,761'-9",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,3",,2MLqRu3Wn7NfqXawhVfEjO,,,2'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,76.02 CF,2'-0"
18 SF,A1010100,Footings & Pile Caps,,,,,,1,Cap,-19'-6",,761'-0",-17'-6",,763'-0",,,,,By Type,,Default,,SFD_Pile_Cap_Rectangle,SFD_Pile_Cap_Rectangle: 36x36x24 Pile_24,2'-0",,-7",,2MLqRu3Wn7NfqXawhVfEjP,,,3'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Concrete, Cast-in-Place gray,,,36x36x24 Pile_24,See Catalog,,2MLqRu3Wn7NfqXawhVfE$r,,,,18.00 CF,3'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-43'-9",,736'-9",-18'-9",,761'-9",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,3",,2MLqRu3Wn7NfqXawhVfEjU,,,2'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,76.02 CF,2'-0"
18 SF,A1010100,Footings & Pile Caps,,,,,,1,Cap,-19'-6",,761'-0",-17'-6",,763'-0",,,,,By Type,,Default,,SFD_Pile_Cap_Rectangle,SFD_Pile_Cap_Rectangle: 36x36x24 Pile_24,2'-0",,-7",,2MLqRu3Wn7NfqXawhVfEjV,,,3'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Concrete, Cast-in-Place gray,,,36x36x24 Pile_24,See Catalog,,2MLqRu3Wn7NfqXawhVfE$r,,,,18.00 CF,3'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-43'-9",,736'-9",-18'-9",,761'-9",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,3",,2MLqRu3Wn7NfqXawhVfEjS,,,2'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,76.02 CF,2'-0"
18 SF,A1010100,Footings & Pile Caps,,,,,,1,Cap,-19'-6",,761'-0",-17'-6",,763'-0",,,,,By Type,,Default,,SFD_Pile_Cap_Rectangle,SFD_Pile_Cap_Rectangle: 36x36x24 Pile_24,2'-0",,-7",,2MLqRu3Wn7NfqXawhVfEjT,,,3'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Concrete, Cast-in-Place gray,,,36x36x24 Pile_24,See Catalog,,2MLqRu3Wn7NfqXawhVfE$r,,,,18.00 CF,3'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-43'-9",,736'-9",-18'-9",,761'-9",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,3",,2MLqRu3Wn7NfqXawhVfEjI,,,2'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,76.02 CF,2'-0"
5 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 30x30x25',25'-0",,0",,1CEMWRTvz6HwQKgNsRJSpg,,,2'-6",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,30x30x25',F33,,2A44xp5_PCrwCnockcFWYl,,DP30"-10',,122.72 CF,2'-6"
5 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 30x30x25',25'-0",,0",,1CEMWRTvz6HwQKgNsRJSpX,,,2'-6",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,30x30x25',F33,,2A44xp5_PCrwCnockcFWYl,,DP30"-10',,122.72 CF,2'-6"
439 SF,,,,,,,,1,,-20'-6",-20'-6",760'-0",-17'-6",-17'-6",763'-0",,,,,By Type,,Default,,Foundation Slab,Foundation Slab: FNDN-36,3'-0",,0",,3v57YuOr9CZBaYttKAXCKc,,,14'-10 1/2",Top of Footing,,,,88'-10",New Construction,None,,Cast against earth <0' - 3">,Exterior - #3 to #5 <0' - 1 1/2">,Interior (slabs, walls, joists) - #3 to #11 <0' - 0 3/4">,Concrete, Cast-in-Place gray,,,FNDN-36,,,0B2YGPanTBc9mM6oEg4iez,,,,1318.30 CF,29'-6 1/2"
409 SF,,,,,,,,1,,-20'-6",-20'-6",760'-0",-17'-6",-17'-6",763'-0",,,,,By Type,,Default,,Foundation Slab,Foundation Slab: FNDN-36,3'-0",,0",,3v57YuOr9CZBaYttKAXCKG,,,14'-10 1/2",Top of Footing,,,,84'-9",New Construction,None,,Cast against earth <0' - 3">,Exterior - #3 to #5 <0' - 1 1/2">,Interior (slabs, walls, joists) - #3 to #11 <0' - 0 3/4">,Concrete, Cast-in-Place gray,,,FNDN-36,,,0B2YGPanTBc9mM6oEg4iez,,,,1227.19 CF,27'-6"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3v57YuOr9CZBaYttKAXCL1,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3v57YuOr9CZBaYttKAXCLQ,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3v57YuOr9CZBaYttKAXCe$,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3v57YuOr9CZBaYttKAXCe_,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3v57YuOr9CZBaYttKAXCfJ,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3v57YuOr9CZBaYttKAXCfI,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3v57YuOr9CZBaYttKAXCgj,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3v57YuOr9CZBaYttKAXCl0,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3WoW19sfnBVQovnF$NIf2a,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3WoW19sfnBVQovnF$NIf2b,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3WoW19sfnBVQovnF$NIf2c,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3WoW19sfnBVQovnF$NIfOv,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3WoW19sfnBVQovnF$NIfOw,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3WoW19sfnBVQovnF$NIfPJ,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3WoW19sfnBVQovnF$NIfPC,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
5 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 30x30x25',25'-0",,0",,3WoW19sfnBVQovnF$NIfQW,,,2'-6",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,30x30x25',F33,,2A44xp5_PCrwCnockcFWYl,,DP30"-10',,122.72 CF,2'-6"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-19'-0",,761'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x25',25'-0",,0",,3WoW19sfnBVQovnF$NIfGt,,,2'-0",Top of Footing,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x25',F22,,2MLqRu3Wn7NfqXawhVfEyW,,DP24"-12',,73.83 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,3WoW19sfnBVQovnF$NIfIv,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.69 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,3WoW19sfnBVQovnF$NIfJR,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.69 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,3WoW19sfnBVQovnF$NIfJ1,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.69 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,3WoW19sfnBVQovnF$NIfKD,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.69 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,1WbiTlDUH5ROtJiH49RqHx,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.81 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,1WbiTlDUH5ROtJiH49QBkx,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.81 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,1WbiTlDUH5ROtJiH49QBlP,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.81 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,1WbiTlDUH5ROtJiH49QBli,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.81 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,1WbiTlDUH5ROtJiH49QBiX,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.81 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,1WbiTlDUH5ROtJiH49QBiW,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.81 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,1WbiTlDUH5ROtJiH49QBjd,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.81 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,1WbiTlDUH5ROtJiH49QBh4,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.81 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,1WbiTlDUH5ROtJiH49QBfH,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.81 CF,2'-0"
3 SF,A1010100,Footings & Pile Caps,,,,,,1,,-44'-0",,736'-6",-24'-0",,756'-6",,,,,By Type,,Default,,SFD_Round,SFD_Round: 24x24x20',20'-0",,0",,1WbiTlDUH5ROtJiH49QBcQ,,,2'-0",Elevator Pit,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Concrete, Cast-in-Place gray,,,24x24x20',F22,,0WdZ9dvuf62uQ9WgqPQRHN,,DP24"-10',,56.81 CF,2'-0"
18 SF,A1010100,Footings & Pile Caps,,,,,,1,Cap,-19'-6",,761'-0",-17'-6",,763'-0",,,,,By Type,,Default,,SFD_Pile_Cap_Rectangle,SFD_Pile_Cap_Rectangle: 36x36x24 Pile_24,2'-0",,-7",,3DMyz9Cq99$x6FeDixNvkd,,,3'-0",Parking,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Concrete, Cast-in-Place gray,,,36x36x24 Pile_24,See Catalog,,2MLqRu3Wn7NfqXawhVfE$r,,,,18.00 CF,3'-0"
